date,load_mw
2016-01-28,43069.416666666664
2016-01-29,42069.375
2016-01-30,38712.958333333336
2016-01-31,39050.041666666664
2016-02-01,41809.0
2016-02-02,42662.916666666664
2016-02-03,44029.791666666664
2016-02-04,43402.083333333336
2016-02-05,41797.666666666664
2016-02-06,39463.083333333336
2016-02-07,38247.416666666664
2016-02-08,43097.083333333336
2016-02-09,43857.208333333336
2016-02-10,43950.458333333336
2016-02-11,43972.833333333336
2016-02-12,44373.166666666664
2016-02-13,41414.25
2016-02-14,39910.0
2016-02-15,44850.166666666664
2016-02-16,44312.0
2016-02-17,44992.0
2016-02-18,44257.0
2016-02-19,43431.333333333336
2016-02-20,38892.291666666664
2016-02-21,37365.458333333336
2016-02-22,42249.625
2016-02-23,43439.333333333336
2016-02-24,44526.875
2016-02-25,45125.625
2016-02-26,44598.791666666664
2016-02-27,40796.833333333336
2016-02-28,39637.125
2016-02-29,44455.458333333336
2016-03-01,43095.125
2016-03-02,43830.916666666664
2016-03-03,43802.083333333336
2016-03-04,43484.333333333336
2016-03-05,40525.166666666664
2016-03-06,39875.291666666664
2016-03-07,44068.166666666664
2016-03-08,44888.125
2016-03-09,44648.166666666664
2016-03-10,44123.291666666664
2016-03-11,42767.708333333336
2016-03-12,39098.541666666664
2016-03-13,37557.958333333336
2016-03-14,41539.208333333336
2016-03-15,43175.833333333336
2016-03-16,42534.166666666664
2016-03-17,42625.958333333336
2016-03-18,43548.75
2016-03-19,39711.208333333336
2016-03-20,37709.416666666664
2016-03-21,41944.916666666664
2016-03-22,41628.541666666664
2016-03-23,42475.875
2016-03-24,41194.458333333336
2016-03-25,35881.416666666664
2016-03-26,35274.208333333336
2016-03-27,33523.416666666664
2016-03-28,35259.0
2016-03-29,40473.791666666664
2016-03-30,40485.166666666664
2016-03-31,40258.208333333336
2016-04-01,39107.833333333336
2016-04-02,36132.416666666664
2016-04-03,35236.0
2016-04-04,39328.208333333336
2016-04-05,38991.833333333336
2016-04-06,38890.5
2016-04-07,40204.125
2016-04-08,39315.708333333336
2016-04-09,36219.166666666664
2016-04-10,35063.166666666664
2016-04-11,39019.375
2016-04-12,39769.0
2016-04-13,39271.916666666664
2016-04-14,39473.583333333336
2016-04-15,40028.833333333336
2016-04-16,36943.208333333336
2016-04-17,35698.208333333336
2016-04-18,38714.25
2016-04-19,37701.541666666664
2016-04-20,37821.458333333336
2016-04-21,37808.333333333336
2016-04-22,38125.291666666664
2016-04-23,34977.75
2016-04-24,34508.458333333336
2016-04-25,38807.541666666664
2016-04-26,39652.791666666664
2016-04-27,39996.458333333336
2016-04-28,39782.0
2016-04-29,38616.083333333336
2016-04-30,35510.583333333336
2016-05-01,33541.041666666664
2016-05-02,34057.958333333336
2016-05-03,37733.458333333336
2016-05-04,37775.791666666664
2016-05-05,37123.125
2016-05-06,36067.416666666664
2016-05-07,32576.333333333332
2016-05-08,31340.666666666668
2016-05-09,34935.083333333336
2016-05-10,35729.541666666664
2016-05-11,36004.083333333336
2016-05-12,35168.125
2016-05-13,35451.458333333336
2016-05-14,32242.791666666668
2016-05-15,31840.25
2016-05-16,36257.583333333336
2016-05-17,36968.666666666664
2016-05-18,36741.0
2016-05-19,37174.125
2016-05-20,36042.5
2016-05-21,32411.083333333332
2016-05-22,32343.833333333332
2016-05-23,36029.375
2016-05-24,36308.833333333336
2016-05-25,37137.791666666664
2016-05-26,36973.958333333336
2016-05-27,35251.958333333336
2016-05-28,31836.666666666668
2016-05-29,30365.25
2016-05-30,31340.708333333332
2016-05-31,34953.5
2016-06-01,35856.833333333336
2016-06-02,35889.583333333336
2016-06-03,35849.791666666664
2016-06-04,32462.708333333332
2016-06-05,31201.166666666668
2016-06-06,35791.208333333336
2016-06-07,36285.875
2016-06-08,36615.625
2016-06-09,35874.291666666664
2016-06-10,35448.041666666664
2016-06-11,32384.875
2016-06-12,32209.791666666668
2016-06-13,35751.291666666664
2016-06-14,35952.291666666664
2016-06-15,35428.166666666664
2016-06-16,35701.5
2016-06-17,35103.125
2016-06-18,32588.041666666668
2016-06-19,31038.083333333332
2016-06-20,34738.416666666664
2016-06-21,35535.583333333336
2016-06-22,35740.791666666664
2016-06-23,36075.708333333336
2016-06-24,35307.916666666664
2016-06-25,32076.041666666668
2016-06-26,31195.875
2016-06-27,34239.375
2016-06-28,35565.416666666664
2016-06-29,35678.875
2016-06-30,35521.75
2016-07-01,34183.791666666664
2016-07-02,30496.958333333332
2016-07-03,30033.041666666668
2016-07-04,34445.333333333336
2016-07-05,34671.166666666664
2016-07-06,34357.5
2016-07-07,34701.458333333336
2016-07-08,33530.125
2016-07-09,30476.958333333332
2016-07-10,29549.833333333332
2016-07-11,34309.75
2016-07-12,35898.958333333336
2016-07-13,35197.0
2016-07-14,35030.625
2016-07-15,33885.833333333336
2016-07-16,30715.708333333332
2016-07-17,29972.208333333332
2016-07-18,34891.583333333336
2016-07-19,36016.958333333336
2016-07-20,36393.541666666664
2016-07-21,35534.166666666664
2016-07-22,34762.541666666664
2016-07-23,31821.583333333332
2016-07-24,31114.083333333332
2016-07-25,34066.375
2016-07-26,34705.666666666664
2016-07-27,34517.75
2016-07-28,34743.875
2016-07-29,34058.625
2016-07-30,30346.791666666668
2016-07-31,29241.291666666668
2016-08-01,34501.125
2016-08-02,34990.458333333336
2016-08-03,33666.916666666664
2016-08-04,33947.833333333336
2016-08-05,33810.916666666664
2016-08-06,30565.041666666668
2016-08-07,27661.041666666668
2016-08-08,32666.291666666668
2016-08-09,34454.0
2016-08-10,35107.416666666664
2016-08-11,34767.375
2016-08-12,33474.958333333336
2016-08-13,30463.708333333332
2016-08-14,30958.666666666668
2016-08-15,34269.166666666664
2016-08-16,35043.541666666664
2016-08-17,34923.5
2016-08-18,35355.333333333336
2016-08-19,34612.875
2016-08-20,29112.916666666668
2016-08-21,28802.541666666668
2016-08-22,33944.041666666664
2016-08-23,35132.625
2016-08-24,35549.916666666664
2016-08-25,35964.083333333336
2016-08-26,33193.208333333336
2016-08-27,31454.208333333332
2016-08-28,30758.458333333332
2016-08-29,28910.916666666668
2016-08-30,33341.916666666664
2016-08-31,33709.875
2016-09-01,32773.041666666664
2016-09-02,32935.166666666664
2016-09-03,31343.5
2016-09-04,30617.583333333332
2016-09-05,34504.375
2016-09-06,35977.458333333336
2016-09-07,36890.083333333336
2016-09-08,34779.541666666664
2016-09-09,32624.125
2016-09-10,32103.208333333332
2016-09-11,29669.208333333332
2016-09-12,33684.75
2016-09-13,36109.875
2016-09-14,36092.666666666664
2016-09-15,36368.291666666664
2016-09-16,34048.75
2016-09-17,31219.958333333332
2016-09-18,30898.666666666668
2016-09-19,34214.625
2016-09-20,34894.916666666664
2016-09-21,34806.041666666664
2016-09-22,34522.083333333336
2016-09-23,33351.041666666664
2016-09-24,30092.458333333332
2016-09-25,29022.0
2016-09-26,34974.833333333336
2016-09-27,34151.791666666664
2016-09-28,34228.416666666664
2016-09-29,33602.625
2016-09-30,34195.5
2016-10-01,33013.416666666664
2016-10-02,31639.875
2016-10-03,35135.125
2016-10-04,34956.75
2016-10-05,34317.625
2016-10-06,35141.291666666664
2016-10-07,36096.75
2016-10-08,32348.666666666668
2016-10-09,30893.041666666668
2016-10-10,35310.625
2016-10-11,36026.833333333336
2016-10-12,35846.208333333336
2016-10-13,35968.083333333336
2016-10-14,35763.333333333336
2016-10-15,33480.25
2016-10-16,32397.5
2016-10-17,35021.583333333336
2016-10-18,35574.0
2016-10-19,36294.416666666664
2016-10-20,36771.083333333336
2016-10-21,36286.875
2016-10-22,32547.916666666668
2016-10-23,32774.708333333336
2016-10-24,37018.458333333336
2016-10-25,37621.916666666664
2016-10-26,35378.166666666664
2016-10-27,35236.791666666664
2016-10-28,35611.625
2016-10-29,33613.5
2016-10-30,34447.208333333336
2016-10-31,37554.791666666664
2016-11-01,40004.416666666664
2016-11-02,37917.916666666664
2016-11-03,39518.25
2016-11-04,38962.208333333336
2016-11-05,36113.0
2016-11-06,36412.666666666664
2016-11-07,39523.0
2016-11-08,42486.75
2016-11-09,41901.083333333336
2016-11-10,39790.0
2016-11-11,39821.875
2016-11-12,36541.291666666664
2016-11-13,35560.208333333336
2016-11-14,38021.375
2016-11-15,37739.083333333336
2016-11-16,36934.791666666664
2016-11-17,39242.208333333336
2016-11-18,40495.041666666664
2016-11-19,39105.833333333336
2016-11-20,38277.208333333336
2016-11-21,42267.458333333336
2016-11-22,42162.5
2016-11-23,42736.833333333336
2016-11-24,41932.208333333336
2016-11-25,41038.291666666664
2016-11-26,39593.208333333336
2016-11-27,38496.25
2016-11-28,42018.208333333336
2016-11-29,43667.833333333336
2016-11-30,42710.208333333336
2016-12-01,42678.666666666664
2016-12-02,42458.458333333336
2016-12-03,39278.25
2016-12-04,38939.25
2016-12-05,43921.041666666664
2016-12-06,42826.916666666664
2016-12-07,40007.791666666664
2016-12-08,40075.583333333336
2016-12-09,38810.791666666664
2016-12-10,36684.583333333336
2016-12-11,36113.958333333336
2016-12-12,41093.708333333336
2016-12-13,40486.541666666664
2016-12-14,38420.75
2016-12-15,39596.25
2016-12-16,39079.958333333336
2016-12-17,37176.541666666664
2016-12-18,37361.708333333336
2016-12-19,40109.125
2016-12-20,39391.916666666664
2016-12-21,40123.625
2016-12-22,39129.291666666664
2016-12-23,38442.916666666664
2016-12-24,36041.333333333336
2016-12-25,31542.791666666668
2016-12-26,31733.708333333332
2016-12-27,36213.75
2016-12-28,38991.166666666664
2016-12-29,39317.791666666664
2016-12-30,38373.541666666664
2016-12-31,36060.541666666664
2017-01-01,32653.833333333332
2017-01-02,34420.833333333336
2017-01-03,38745.958333333336
2017-01-04,39049.875
2017-01-05,41320.833333333336
2017-01-06,40552.75
2017-01-07,35556.75
2017-01-08,34482.416666666664
2017-01-09,37590.125
2017-01-10,38153.208333333336
2017-01-11,38060.583333333336
2017-01-12,40425.791666666664
2017-01-13,40475.625
2017-01-14,37340.041666666664
2017-01-15,35837.541666666664
2017-01-16,38862.541666666664
2017-01-17,39009.166666666664
2017-01-18,39760.416666666664
2017-01-19,39351.791666666664
2017-01-20,39139.916666666664
2017-01-21,37476.833333333336
2017-01-22,37029.791666666664
2017-01-23,41090.083333333336
2017-01-24,39908.75
2017-01-25,39864.875
